,Flight_Date,Route,Carrier,Scheduled_Departure_Time,Aircraft_Capacity,Actual_Pax_Count,Is_Weekend,Is_Holiday_Period,CHML_Ordered,Flight_ID,Month
457,2024-08-16,GLA-DXB,Emirates,2024-08-16 20:00:00,427,367,False,False,17,EKGLADXB2000,2024-08
458,2024-08-17,EDI-DXB,Emirates,2024-08-17 14:00:00,259,218,True,False,14,EKEDIDXB1400,2024-08
459,2024-08-17,GLA-DXB,Emirates,2024-08-17 20:00:00,427,386,True,False,15,EKGLADXB2000,2024-08
460,2024-08-18,EDI-DXB,Emirates,2024-08-18 14:00:00,259,222,True,False,22,EKEDIDXB1400,2024-08
461,2024-08-18,GLA-DXB,Emirates,2024-08-18 20:00:00,427,397,True,False,8,EKGLADXB2000,2024-08
462,2024-08-19,EDI-DXB,Emirates,2024-08-19 14:00:00,259,234,False,False,1,EKEDIDXB1400,2024-08
463,2024-08-19,GLA-DXB,Emirates,2024-08-19 20:00:00,427,391,False,False,13,EKGLADXB2000,2024-08
464,2024-08-20,EDI-DXB,Emirates,2024-08-20 14:00:00,259,229,False,False,15,EKEDIDXB1400,2024-08
465,2024-08-20,GLA-DXB,Emirates,2024-08-20 20:00:00,427,360,False,False,13,EKGLADXB2000,2024-08
466,2024-08-21,EDI-DXB,Emirates,2024-08-21 14:00:00,259,227,False,False,5,EKEDIDXB1400,2024-08
467,2024-08-21,GLA-DXB,Emirates,2024-08-21 20:00:00,427,396,False,False,22,EKGLADXB2000,2024-08
468,2024-08-22,EDI-DXB,Emirates,2024-08-22 14:00:00,259,234,False,False,3,EKEDIDXB1400,2024-08
469,2024-08-22,GLA-DXB,Emirates,2024-08-22 20:00:00,427,396,False,False,16,EKGLADXB2000,2024-08
470,2024-08-23,EDI-DXB,Emirates,2024-08-23 14:00:00,259,235,False,False,13,EKEDIDXB1400,2024-08
471,2024-08-23,GLA-DXB,Emirates,2024-08-23 20:00:00,427,367,False,False,22,EKGLADXB2000,2024-08
472,2024-08-24,EDI-DXB,Emirates,2024-08-24 14:00:00,259,233,True,False,3,EKEDIDXB1400,2024-08
473,2024-08-24,GLA-DXB,Emirates,2024-08-24 20:00:00,427,403,True,False,10,EKGLADXB2000,2024-08
474,2024-08-25,EDI-DXB,Emirates,2024-08-25 14:00:00,259,228,True,False,9,EKEDIDXB1400,2024-08
475,2024-08-25,GLA-DXB,Emirates,2024-08-25 20:00:00,427,358,True,False,39,EKGLADXB2000,2024-08
476,2024-08-26,EDI-DXB,Emirates,2024-08-26 14:00:00,259,232,False,False,7,EKEDIDXB1400,2024-08
477,2024-08-26,GLA-DXB,Emirates,2024-08-26 20:00:00,427,402,False,False,18,EKGLADXB2000,2024-08
478,2024-08-27,EDI-DXB,Emirates,2024-08-27 14:00:00,259,225,False,False,6,EKEDIDXB1400,2024-08
479,2024-08-27,GLA-DXB,Emirates,2024-08-27 20:00:00,427,357,False,False,29,EKGLADXB2000,2024-08
480,2024-08-28,EDI-DXB,Emirates,2024-08-28 14:00:00,259,229,False,False,14,EKEDIDXB1400,2024-08
481,2024-08-28,GLA-DXB,Emirates,2024-08-28 20:00:00,427,378,False,False,26,EKGLADXB2000,2024-08
482,2024-08-29,EDI-DXB,Emirates,2024-08-29 14:00:00,259,229,False,False,7,EKEDIDXB1400,2024-08
483,2024-08-29,GLA-DXB,Emirates,2024-08-29 20:00:00,427,391,False,False,21,EKGLADXB2000,2024-08
484,2024-08-30,EDI-DXB,Emirates,2024-08-30 14:00:00,259,222,False,False,15,EKEDIDXB1400,2024-08
485,2024-08-30,GLA-DXB,Emirates,2024-08-30 20:00:00,427,357,False,False,33,EKGLADXB2000,2024-08
486,2024-08-31,EDI-DXB,Emirates,2024-08-31 14:00:00,259,230,True,False,21,EKEDIDXB1400,2024-08
487,2024-08-31,GLA-DXB,Emirates,2024-08-31 20:00:00,427,382,True,False,23,EKGLADXB2000,2024-08
488,2024-09-01,EDI-DXB,Emirates,2024-09-01 14:00:00,259,228,True,False,11,EKEDIDXB1400,2024-09
489,2024-09-01,GLA-DXB,Emirates,2024-09-01 20:00:00,427,371,True,False,2,EKGLADXB2000,2024-09
490,2024-09-02,EDI-DXB,Emirates,2024-09-02 14:00:00,259,214,False,False,9,EKEDIDXB1400,2024-09
491,2024-09-02,GLA-DXB,Emirates,2024-09-02 20:00:00,427,377,False,False,12,EKGLADXB2000,2024-09
492,2024-09-03,EDI-DXB,Emirates,2024-09-03 14:00:00,259,222,False,False,17,EKEDIDXB1400,2024-09
493,2024-09-03,GLA-DXB,Emirates,2024-09-03 20:00:00,427,382,False,False,16,EKGLADXB2000,2024-09
494,2024-09-04,EDI-DXB,Emirates,2024-09-04 14:00:00,259,242,False,False,21,EKEDIDXB1400,2024-09
495,2024-09-04,GLA-DXB,Emirates,2024-09-04 20:00:00,427,371,False,False,9,EKGLADXB2000,2024-09
496,2024-09-05,EDI-DXB,Emirates,2024-09-05 14:00:00,259,229,False,False,14,EKEDIDXB1400,2024-09
497,2024-09-05,GLA-DXB,Emirates,2024-09-05 20:00:00,427,375,False,False,22,EKGLADXB2000,2024-09
498,2024-09-06,EDI-DXB,Emirates,2024-09-06 14:00:00,259,236,False,False,28,EKEDIDXB1400,2024-09
499,2024-09-06,GLA-DXB,Emirates,2024-09-06 20:00:00,427,392,False,False,19,EKGLADXB2000,2024-09
500,2024-09-07,EDI-DXB,Emirates,2024-09-07 14:00:00,259,225,True,False,31,EKEDIDXB1400,2024-09
501,2024-09-07,GLA-DXB,Emirates,2024-09-07 20:00:00,427,363,True,False,11,EKGLADXB2000,2024-09
502,2024-09-08,EDI-DXB,Emirates,2024-09-08 14:00:00,259,240,True,False,11,EKEDIDXB1400,2024-09
503,2024-09-08,GLA-DXB,Emirates,2024-09-08 20:00:00,427,387,True,False,12,EKGLADXB2000,2024-09
504,2024-09-09,EDI-DXB,Emirates,2024-09-09 14:00:00,259,237,False,False,22,EKEDIDXB1400,2024-09
505,2024-09-09,GLA-DXB,Emirates,2024-09-09 20:00:00,427,370,False,False,25,EKGLADXB2000,2024-09
506,2024-09-10,EDI-DXB,Emirates,2024-09-10 14:00:00,259,215,False,False,3,EKEDIDXB1400,2024-09
507,2024-09-10,GLA-DXB,Emirates,2024-09-10 20:00:00,427,378,False,False,28,EKGLADXB2000,2024-09
508,2024-09-11,EDI-DXB,Emirates,2024-09-11 14:00:00,259,222,False,False,21,EKEDIDXB1400,2024-09
509,2024-09-11,GLA-DXB,Emirates,2024-09-11 20:00:00,427,357,False,False,30,EKGLADXB2000,2024-09
510,2024-09-12,EDI-DXB,Emirates,2024-09-12 14:00:00,259,228,False,False,12,EKEDIDXB1400,2024-09
511,2024-09-12,GLA-DXB,Emirates,2024-09-12 20:00:00,427,390,False,False,15,EKGLADXB2000,2024-09
512,2024-09-13,EDI-DXB,Emirates,2024-09-13 14:00:00,259,219,False,False,32,EKEDIDXB1400,2024-09
513,2024-09-13,GLA-DXB,Emirates,2024-09-13 20:00:00,427,379,False,False,30,EKGLADXB2000,2024-09
514,2024-09-14,EDI-DXB,Emirates,2024-09-14 14:00:00,259,230,True,False,22,EKEDIDXB1400,2024-09
515,2024-09-14,GLA-DXB,Emirates,2024-09-14 20:00:00,427,382,True,False,22,EKGLADXB2000,2024-09
516,2024-09-15,EDI-DXB,Emirates,2024-09-15 14:00:00,259,231,True,False,20,EKEDIDXB1400,2024-09
517,2024-09-15,GLA-DXB,Emirates,2024-09-15 20:00:00,427,379,True,False,7,EKGLADXB2000,2024-09
518,2024-09-16,EDI-DXB,Emirates,2024-09-16 14:00:00,259,230,False,False,5,EKEDIDXB1400,2024-09
519,2024-09-16,GLA-DXB,Emirates,2024-09-16 20:00:00,427,392,False,False,14,EKGLADXB2000,2024-09
520,2024-09-17,EDI-DXB,Emirates,2024-09-17 14:00:00,259,212,False,False,6,EKEDIDXB1400,2024-09
521,2024-09-17,GLA-DXB,Emirates,2024-09-17 20:00:00,427,387,False,False,15,EKGLADXB2000,2024-09
522,2024-09-18,EDI-DXB,Emirates,2024-09-18 14:00:00,259,218,False,False,20,EKEDIDXB1400,2024-09
523,2024-09-18,GLA-DXB,Emirates,2024-09-18 20:00:00,427,350,False,False,28,EKGLADXB2000,2024-09
524,2024-09-19,EDI-DXB,Emirates,2024-09-19 14:00:00,259,235,False,False,6,EKEDIDXB1400,2024-09
525,2024-09-19,GLA-DXB,Emirates,2024-09-19 20:00:00,427,364,False,False,11,EKGLADXB2000,2024-09
526,2024-09-20,EDI-DXB,Emirates,2024-09-20 14:00:00,259,238,False,False,9,EKEDIDXB1400,2024-09
527,2024-09-20,GLA-DXB,Emirates,2024-09-20 20:00:00,427,359,False,False,23,EKGLADXB2000,2024-09
528,2024-09-21,EDI-DXB,Emirates,2024-09-21 14:00:00,259,246,True,False,7,EKEDIDXB1400,2024-09
529,2024-09-21,GLA-DXB,Emirates,2024-09-21 20:00:00,427,378,True,False,11,EKGLADXB2000,2024-09
530,2024-09-22,EDI-DXB,Emirates,2024-09-22 14:00:00,259,223,True,False,12,EKEDIDXB1400,2024-09
531,2024-09-22,GLA-DXB,Emirates,2024-09-22 20:00:00,427,366,True,False,24,EKGLADXB2000,2024-09
532,2024-09-23,EDI-DXB,Emirates,2024-09-23 14:00:00,259,211,False,False,8,EKEDIDXB1400,2024-09
533,2024-09-23,GLA-DXB,Emirates,2024-09-23 20:00:00,427,374,False,False,7,EKGLADXB2000,2024-09
534,2024-09-24,EDI-DXB,Emirates,2024-09-24 14:00:00,259,228,False,False,15,EKEDIDXB1400,2024-09
535,2024-09-24,GLA-DXB,Emirates,2024-09-24 20:00:00,427,386,False,False,27,EKGLADXB2000,2024-09
536,2024-09-25,EDI-DXB,Emirates,2024-09-25 14:00:00,259,232,False,False,28,EKEDIDXB1400,2024-09
537,2024-09-25,GLA-DXB,Emirates,2024-09-25 20:00:00,427,365,False,False,7,EKGLADXB2000,2024-09
538,2024-09-26,EDI-DXB,Emirates,2024-09-26 14:00:00,259,226,False,False,9,EKEDIDXB1400,2024-09
539,2024-09-26,GLA-DXB,Emirates,2024-09-26 20:00:00,427,353,False,False,29,EKGLADXB2000,2024-09
540,2024-09-27,EDI-DXB,Emirates,2024-09-27 14:00:00,259,223,False,False,21,EKEDIDXB1400,2024-09
541,2024-09-27,GLA-DXB,Emirates,2024-09-27 20:00:00,427,366,False,False,21,EKGLADXB2000,2024-09
542,2024-09-28,EDI-DXB,Emirates,2024-09-28 14:00:00,259,241,True,False,8,EKEDIDXB1400,2024-09
543,2024-09-28,GLA-DXB,Emirates,2024-09-28 20:00:00,427,404,True,False,18,EKGLADXB2000,2024-09
544,2024-09-29,EDI-DXB,Emirates,2024-09-29 14:00:00,259,234,True,False,9,EKEDIDXB1400,2024-09
545,2024-09-29,GLA-DXB,Emirates,2024-09-29 20:00:00,427,383,True,False,24,EKGLADXB2000,2024-09
546,2024-09-30,EDI-DXB,Emirates,2024-09-30 14:00:00,259,220,False,False,10,EKEDIDXB1400,2024-09
547,2024-09-30,GLA-DXB,Emirates,2024-09-30 20:00:00,427,375,False,False,9,EKGLADXB2000,2024-09
548,2024-10-01,EDI-DXB,Emirates,2024-10-01 14:00:00,259,236,False,False,20,EKEDIDXB1400,2024-10
549,2024-10-01,GLA-DXB,Emirates,2024-10-01 20:00:00,427,381,False,False,35,EKGLADXB2000,2024-10
550,2024-10-02,EDI-DXB,Emirates,2024-10-02 14:00:00,259,229,False,False,21,EKEDIDXB1400,2024-10
551,2024-10-02,GLA-DXB,Emirates,2024-10-02 20:00:00,427,370,False,False,32,EKGLADXB2000,2024-10
552,2024-10-03,EDI-DXB,Emirates,2024-10-03 14:00:00,259,223,False,False,3,EKEDIDXB1400,2024-10
553,2024-10-03,GLA-DXB,Emirates,2024-10-03 20:00:00,427,383,False,False,12,EKGLADXB2000,2024-10
554,2024-10-04,EDI-DXB,Emirates,2024-10-04 14:00:00,259,220,False,False,18,EKEDIDXB1400,2024-10
555,2024-10-04,GLA-DXB,Emirates,2024-10-04 20:00:00,427,377,False,False,22,EKGLADXB2000,2024-10
556,2024-10-05,EDI-DXB,Emirates,2024-10-05 14:00:00,259,245,True,False,7,EKEDIDXB1400,2024-10
557,2024-10-05,GLA-DXB,Emirates,2024-10-05 20:00:00,427,377,True,False,14,EKGLADXB2000,2024-10
558,2024-10-06,EDI-DXB,Emirates,2024-10-06 14:00:00,259,234,True,False,15,EKEDIDXB1400,2024-10
559,2024-10-06,GLA-DXB,Emirates,2024-10-06 20:00:00,427,361,True,False,26,EKGLADXB2000,2024-10
560,2024-10-07,EDI-DXB,Emirates,2024-10-07 14:00:00,259,218,False,False,27,EKEDIDXB1400,2024-10
561,2024-10-07,GLA-DXB,Emirates,2024-10-07 20:00:00,427,371,False,False,29,EKGLADXB2000,2024-10
562,2024-10-08,EDI-DXB,Emirates,2024-10-08 14:00:00,259,236,False,False,17,EKEDIDXB1400,2024-10
563,2024-10-08,GLA-DXB,Emirates,2024-10-08 20:00:00,427,382,False,False,10,EKGLADXB2000,2024-10
564,2024-10-09,EDI-DXB,Emirates,2024-10-09 14:00:00,259,238,False,False,12,EKEDIDXB1400,2024-10
565,2024-10-09,GLA-DXB,Emirates,2024-10-09 20:00:00,427,403,False,False,12,EKGLADXB2000,2024-10
566,2024-10-10,EDI-DXB,Emirates,2024-10-10 14:00:00,259,220,False,False,7,EKEDIDXB1400,2024-10
567,2024-10-10,GLA-DXB,Emirates,2024-10-10 20:00:00,427,389,False,False,22,EKGLADXB2000,2024-10
568,2024-10-11,EDI-DXB,Emirates,2024-10-11 14:00:00,259,227,False,True,25,EKEDIDXB1400,2024-10
569,2024-10-11,GLA-DXB,Emirates,2024-10-11 20:00:00,427,373,False,True,47,EKGLADXB2000,2024-10
570,2024-10-12,EDI-DXB,Emirates,2024-10-12 14:00:00,259,234,True,True,25,EKEDIDXB1400,2024-10
571,2024-10-12,GLA-DXB,Emirates,2024-10-12 20:00:00,427,383,True,True,48,EKGLADXB2000,2024-10
572,2024-10-13,EDI-DXB,Emirates,2024-10-13 14:00:00,259,211,True,True,42,EKEDIDXB1400,2024-10
573,2024-10-13,GLA-DXB,Emirates,2024-10-13 20:00:00,427,398,True,True,60,EKGLADXB2000,2024-10
574,2024-10-14,EDI-DXB,Emirates,2024-10-14 14:00:00,259,222,False,True,37,EKEDIDXB1400,2024-10
575,2024-10-14,GLA-DXB,Emirates,2024-10-14 20:00:00,427,374,False,True,21,EKGLADXB2000,2024-10
576,2024-10-15,EDI-DXB,Emirates,2024-10-15 14:00:00,259,227,False,True,31,EKEDIDXB1400,2024-10
577,2024-10-15,GLA-DXB,Emirates,2024-10-15 20:00:00,427,384,False,True,38,EKGLADXB2000,2024-10
578,2024-10-16,EDI-DXB,Emirates,2024-10-16 14:00:00,259,221,False,True,14,EKEDIDXB1400,2024-10
579,2024-10-16,GLA-DXB,Emirates,2024-10-16 20:00:00,427,363,False,True,40,EKGLADXB2000,2024-10
580,2024-10-17,EDI-DXB,Emirates,2024-10-17 14:00:00,259,217,False,True,22,EKEDIDXB1400,2024-10
581,2024-10-17,GLA-DXB,Emirates,2024-10-17 20:00:00,427,366,False,True,41,EKGLADXB2000,2024-10
582,2024-10-18,EDI-DXB,Emirates,2024-10-18 14:00:00,259,233,False,True,32,EKEDIDXB1400,2024-10
583,2024-10-18,GLA-DXB,Emirates,2024-10-18 20:00:00,427,381,False,True,44,EKGLADXB2000,2024-10
584,2024-10-19,EDI-DXB,Emirates,2024-10-19 14:00:00,259,242,True,True,19,EKEDIDXB1400,2024-10
585,2024-10-19,GLA-DXB,Emirates,2024-10-19 20:00:00,427,393,True,True,38,EKGLADXB2000,2024-10
586,2024-10-20,EDI-DXB,Emirates,2024-10-20 14:00:00,259,229,True,True,26,EKEDIDXB1400,2024-10
587,2024-10-20,GLA-DXB,Emirates,2024-10-20 20:00:00,427,388,True,True,50,EKGLADXB2000,2024-10
588,2024-10-21,EDI-DXB,Emirates,2024-10-21 14:00:00,259,234,False,True,35,EKEDIDXB1400,2024-10
589,2024-10-21,GLA-DXB,Emirates,2024-10-21 20:00:00,427,397,False,True,33,EKGLADXB2000,2024-10
590,2024-10-22,EDI-DXB,Emirates,2024-10-22 14:00:00,259,224,False,True,39,EKEDIDXB1400,2024-10
591,2024-10-22,GLA-DXB,Emirates,2024-10-22 20:00:00,427,369,False,True,38,EKGLADXB2000,2024-10
592,2024-10-23,EDI-DXB,Emirates,2024-10-23 14:00:00,259,228,False,True,30,EKEDIDXB1400,2024-10
593,2024-10-23,GLA-DXB,Emirates,2024-10-23 20:00:00,427,397,False,True,49,EKGLADXB2000,2024-10
594,2024-10-24,EDI-DXB,Emirates,2024-10-24 14:00:00,259,232,False,True,17,EKEDIDXB1400,2024-10
595,2024-10-24,GLA-DXB,Emirates,2024-10-24 20:00:00,427,372,False,True,43,EKGLADXB2000,2024-10
596,2024-10-25,EDI-DXB,Emirates,2024-10-25 14:00:00,259,234,False,True,17,EKEDIDXB1400,2024-10
597,2024-10-25,GLA-DXB,Emirates,2024-10-25 20:00:00,427,368,False,True,44,EKGLADXB2000,2024-10
598,2024-10-26,EDI-DXB,Emirates,2024-10-26 14:00:00,259,229,True,True,20,EKEDIDXB1400,2024-10
599,2024-10-26,GLA-DXB,Emirates,2024-10-26 20:00:00,427,385,True,True,33,EKGLADXB2000,2024-10
600,2024-10-27,EDI-DXB,Emirates,2024-10-27 14:00:00,259,236,True,True,18,EKEDIDXB1400,2024-10
601,2024-10-27,GLA-DXB,Emirates,2024-10-27 20:00:00,427,380,True,True,30,EKGLADXB2000,2024-10
602,2024-10-28,EDI-DXB,Emirates,2024-10-28 14:00:00,259,228,False,False,28,EKEDIDXB1400,2024-10
603,2024-10-28,GLA-DXB,Emirates,2024-10-28 20:00:00,427,376,False,False,17,EKGLADXB2000,2024-10
604,2024-10-29,EDI-DXB,Emirates,2024-10-29 14:00:00,259,220,False,False,9,EKEDIDXB1400,2024-10
605,2024-10-29,GLA-DXB,Emirates,2024-10-29 20:00:00,427,395,False,False,33,EKGLADXB2000,2024-10
606,2024-10-30,EDI-DXB,Emirates,2024-10-30 14:00:00,259,231,False,False,8,EKEDIDXB1400,2024-10
607,2024-10-30,GLA-DXB,Emirates,2024-10-30 20:00:00,427,357,False,False,12,EKGLADXB2000,2024-10
608,2024-10-31,EDI-DXB,Emirates,2024-10-31 14:00:00,259,236,False,False,11,EKEDIDXB1400,2024-10
609,2024-10-31,GLA-DXB,Emirates,2024-10-31 20:00:00,427,372,False,False,11,EKGLADXB2000,2024-10
610,2024-11-01,EDI-DXB,Emirates,2024-11-01 14:00:00,259,213,False,False,3,EKEDIDXB1400,2024-11
611,2024-11-01,GLA-DXB,Emirates,2024-11-01 20:00:00,427,379,False,False,6,EKGLADXB2000,2024-11
612,2024-11-02,EDI-DXB,Emirates,2024-11-02 14:00:00,259,226,True,False,30,EKEDIDXB1400,2024-11
613,2024-11-02,GLA-DXB,Emirates,2024-11-02 20:00:00,427,382,True,False,23,EKGLADXB2000,2024-11
614,2024-11-03,EDI-DXB,Emirates,2024-11-03 14:00:00,259,239,True,False,25,EKEDIDXB1400,2024-11
615,2024-11-03,GLA-DXB,Emirates,2024-11-03 20:00:00,427,379,True,False,40,EKGLADXB2000,2024-11
616,2024-11-04,EDI-DXB,Emirates,2024-11-04 14:00:00,259,225,False,False,16,EKEDIDXB1400,2024-11
617,2024-11-04,GLA-DXB,Emirates,2024-11-04 20:00:00,427,363,False,False,13,EKGLADXB2000,2024-11
618,2024-11-05,EDI-DXB,Emirates,2024-11-05 14:00:00,259,210,False,False,6,EKEDIDXB1400,2024-11
619,2024-11-05,GLA-DXB,Emirates,2024-11-05 20:00:00,427,379,False,False,11,EKGLADXB2000,2024-11
620,2024-11-06,EDI-DXB,Emirates,2024-11-06 14:00:00,259,229,False,False,19,EKEDIDXB1400,2024-11
621,2024-11-06,GLA-DXB,Emirates,2024-11-06 20:00:00,427,382,False,False,13,EKGLADXB2000,2024-11
622,2024-11-07,EDI-DXB,Emirates,2024-11-07 14:00:00,259,219,False,False,21,EKEDIDXB1400,2024-11
623,2024-11-07,GLA-DXB,Emirates,2024-11-07 20:00:00,427,368,False,False,33,EKGLADXB2000,2024-11
624,2024-11-08,EDI-DXB,Emirates,2024-11-08 14:00:00,259,229,False,False,21,EKEDIDXB1400,2024-11
625,2024-11-08,GLA-DXB,Emirates,2024-11-08 20:00:00,427,353,False,False,23,EKGLADXB2000,2024-11
626,2024-11-09,EDI-DXB,Emirates,2024-11-09 14:00:00,259,243,True,False,28,EKEDIDXB1400,2024-11
627,2024-11-09,GLA-DXB,Emirates,2024-11-09 20:00:00,427,383,True,False,45,EKGLADXB2000,2024-11
628,2024-11-10,EDI-DXB,Emirates,2024-11-10 14:00:00,259,251,True,False,7,EKEDIDXB1400,2024-11
629,2024-11-10,GLA-DXB,Emirates,2024-11-10 20:00:00,427,377,True,False,17,EKGLADXB2000,2024-11
630,2024-11-11,EDI-DXB,Emirates,2024-11-11 14:00:00,259,233,False,False,22,EKEDIDXB1400,2024-11
631,2024-11-11,GLA-DXB,Emirates,2024-11-11 20:00:00,427,382,False,False,19,EKGLADXB2000,2024-11
632,2024-11-12,EDI-DXB,Emirates,2024-11-12 14:00:00,259,237,False,False,4,EKEDIDXB1400,2024-11
633,2024-11-12,GLA-DXB,Emirates,2024-11-12 20:00:00,427,376,False,False,16,EKGLADXB2000,2024-11
634,2024-11-13,EDI-DXB,Emirates,2024-11-13 14:00:00,259,224,False,False,8,EKEDIDXB1400,2024-11
635,2024-11-13,GLA-DXB,Emirates,2024-11-13 20:00:00,427,383,False,False,20,EKGLADXB2000,2024-11
636,2024-11-14,EDI-DXB,Emirates,2024-11-14 14:00:00,259,223,False,False,26,EKEDIDXB1400,2024-11
637,2024-11-14,GLA-DXB,Emirates,2024-11-14 20:00:00,427,367,False,False,29,EKGLADXB2000,2024-11
638,2024-11-15,EDI-DXB,Emirates,2024-11-15 14:00:00,259,218,False,False,21,EKEDIDXB1400,2024-11
639,2024-11-15,GLA-DXB,Emirates,2024-11-15 20:00:00,427,387,False,False,19,EKGLADXB2000,2024-11
640,2024-11-16,EDI-DXB,Emirates,2024-11-16 14:00:00,259,222,True,False,2,EKEDIDXB1400,2024-11
641,2024-11-16,GLA-DXB,Emirates,2024-11-16 20:00:00,427,372,True,False,13,EKGLADXB2000,2024-11
642,2024-11-17,EDI-DXB,Emirates,2024-11-17 14:00:00,259,230,True,False,7,EKEDIDXB1400,2024-11
643,2024-11-17,GLA-DXB,Emirates,2024-11-17 20:00:00,427,389,True,False,24,EKGLADXB2000,2024-11
644,2024-11-18,EDI-DXB,Emirates,2024-11-18 14:00:00,259,229,False,False,5,EKEDIDXB1400,2024-11
645,2024-11-18,GLA-DXB,Emirates,2024-11-18 20:00:00,427,398,False,False,26,EKGLADXB2000,2024-11
646,2024-11-19,EDI-DXB,Emirates,2024-11-19 14:00:00,259,217,False,False,9,EKEDIDXB1400,2024-11
647,2024-11-19,GLA-DXB,Emirates,2024-11-19 20:00:00,427,386,False,False,27,EKGLADXB2000,2024-11
648,2024-11-20,EDI-DXB,Emirates,2024-11-20 14:00:00,259,227,False,False,20,EKEDIDXB1400,2024-11
649,2024-11-20,GLA-DXB,Emirates,2024-11-20 20:00:00,427,378,False,False,15,EKGLADXB2000,2024-11
650,2024-11-21,EDI-DXB,Emirates,2024-11-21 14:00:00,259,233,False,False,17,EKEDIDXB1400,2024-11
651,2024-11-21,GLA-DXB,Emirates,2024-11-21 20:00:00,427,387,False,False,18,EKGLADXB2000,2024-11
652,2024-11-22,EDI-DXB,Emirates,2024-11-22 14:00:00,259,223,False,False,16,EKEDIDXB1400,2024-11
653,2024-11-22,GLA-DXB,Emirates,2024-11-22 20:00:00,427,396,False,False,29,EKGLADXB2000,2024-11
654,2024-11-23,EDI-DXB,Emirates,2024-11-23 14:00:00,259,221,True,False,5,EKEDIDXB1400,2024-11
655,2024-11-23,GLA-DXB,Emirates,2024-11-23 20:00:00,427,374,True,False,14,EKGLADXB2000,2024-11
656,2024-11-24,EDI-DXB,Emirates,2024-11-24 14:00:00,259,226,True,False,8,EKEDIDXB1400,2024-11
657,2024-11-24,GLA-DXB,Emirates,2024-11-24 20:00:00,427,401,True,False,13,EKGLADXB2000,2024-11
658,2024-11-25,EDI-DXB,Emirates,2024-11-25 14:00:00,259,232,False,False,26,EKEDIDXB1400,2024-11
659,2024-11-25,GLA-DXB,Emirates,2024-11-25 20:00:00,427,356,False,False,29,EKGLADXB2000,2024-11
660,2024-11-26,EDI-DXB,Emirates,2024-11-26 14:00:00,259,217,False,False,20,EKEDIDXB1400,2024-11
661,2024-11-26,GLA-DXB,Emirates,2024-11-26 20:00:00,427,381,False,False,27,EKGLADXB2000,2024-11
662,2024-11-27,EDI-DXB,Emirates,2024-11-27 14:00:00,259,227,False,False,6,EKEDIDXB1400,2024-11
663,2024-11-27,GLA-DXB,Emirates,2024-11-27 20:00:00,427,375,False,False,19,EKGLADXB2000,2024-11
664,2024-11-28,EDI-DXB,Emirates,2024-11-28 14:00:00,259,222,False,False,30,EKEDIDXB1400,2024-11
665,2024-11-28,GLA-DXB,Emirates,2024-11-28 20:00:00,427,392,False,False,28,EKGLADXB2000,2024-11
666,2024-11-29,EDI-DXB,Emirates,2024-11-29 14:00:00,259,229,False,False,7,EKEDIDXB1400,2024-11
667,2024-11-29,GLA-DXB,Emirates,2024-11-29 20:00:00,427,391,False,False,23,EKGLADXB2000,2024-11
668,2024-11-30,EDI-DXB,Emirates,2024-11-30 14:00:00,259,221,True,False,25,EKEDIDXB1400,2024-11
669,2024-11-30,GLA-DXB,Emirates,2024-11-30 20:00:00,427,366,True,False,24,EKGLADXB2000,2024-11
670,2024-12-01,EDI-DXB,Emirates,2024-12-01 14:00:00,259,230,True,False,23,EKEDIDXB1400,2024-12
671,2024-12-01,GLA-DXB,Emirates,2024-12-01 20:00:00,427,398,True,False,14,EKGLADXB2000,2024-12
672,2024-12-02,EDI-DXB,Emirates,2024-12-02 14:00:00,259,220,False,False,16,EKEDIDXB1400,2024-12
673,2024-12-02,GLA-DXB,Emirates,2024-12-02 20:00:00,427,362,False,False,31,EKGLADXB2000,2024-12
674,2024-12-03,EDI-DXB,Emirates,2024-12-03 14:00:00,259,232,False,False,24,EKEDIDXB1400,2024-12
675,2024-12-03,GLA-DXB,Emirates,2024-12-03 20:00:00,427,341,False,False,28,EKGLADXB2000,2024-12
676,2024-12-04,EDI-DXB,Emirates,2024-12-04 14:00:00,259,229,False,False,19,EKEDIDXB1400,2024-12
677,2024-12-04,GLA-DXB,Emirates,2024-12-04 20:00:00,427,385,False,False,24,EKGLADXB2000,2024-12
678,2024-12-05,EDI-DXB,Emirates,2024-12-05 14:00:00,259,238,False,False,4,EKEDIDXB1400,2024-12
679,2024-12-05,GLA-DXB,Emirates,2024-12-05 20:00:00,427,374,False,False,32,EKGLADXB2000,2024-12
680,2024-12-06,EDI-DXB,Emirates,2024-12-06 14:00:00,259,218,False,False,3,EKEDIDXB1400,2024-12
681,2024-12-06,GLA-DXB,Emirates,2024-12-06 20:00:00,427,376,False,False,15,EKGLADXB2000,2024-12
682,2024-12-07,EDI-DXB,Emirates,2024-12-07 14:00:00,259,227,True,False,11,EKEDIDXB1400,2024-12
683,2024-12-07,GLA-DXB,Emirates,2024-12-07 20:00:00,427,385,True,False,27,EKGLADXB2000,2024-12
684,2024-12-08,EDI-DXB,Emirates,2024-12-08 14:00:00,259,236,True,False,34,EKEDIDXB1400,2024-12
685,2024-12-08,GLA-DXB,Emirates,2024-12-08 20:00:00,427,371,True,False,22,EKGLADXB2000,2024-12
