,Flight_Date,Route,Carrier,Scheduled_Departure_Time,Aircraft_Capacity,Actual_Pax_Count,Is_Weekend,Is_Holiday_Period,CHML_Ordered,Flight_ID
499,2024-09-06,GLA-DXB,Emirates,2024-09-06 20:00:00,427,392,False,False,19,EKGLADXB2000
500,2024-09-07,EDI-DXB,Emirates,2024-09-07 14:00:00,259,225,True,False,31,EKEDIDXB1400
501,2024-09-07,GLA-DXB,Emirates,2024-09-07 20:00:00,427,363,True,False,11,EKGLADXB2000
502,2024-09-08,EDI-DXB,Emirates,2024-09-08 14:00:00,259,240,True,False,11,EKEDIDXB1400
503,2024-09-08,GLA-DXB,Emirates,2024-09-08 20:00:00,427,387,True,False,12,EKGLADXB2000
504,2024-09-09,EDI-DXB,Emirates,2024-09-09 14:00:00,259,237,False,False,22,EKEDIDXB1400
505,2024-09-09,GLA-DXB,Emirates,2024-09-09 20:00:00,427,370,False,False,25,EKGLADXB2000
506,2024-09-10,EDI-DXB,Emirates,2024-09-10 14:00:00,259,215,False,False,3,EKEDIDXB1400
507,2024-09-10,GLA-DXB,Emirates,2024-09-10 20:00:00,427,378,False,False,28,EKGLADXB2000
508,2024-09-11,EDI-DXB,Emirates,2024-09-11 14:00:00,259,222,False,False,21,EKEDIDXB1400
509,2024-09-11,GLA-DXB,Emirates,2024-09-11 20:00:00,427,357,False,False,30,EKGLADXB2000
510,2024-09-12,EDI-DXB,Emirates,2024-09-12 14:00:00,259,228,False,False,12,EKEDIDXB1400
511,2024-09-12,GLA-DXB,Emirates,2024-09-12 20:00:00,427,390,False,False,15,EKGLADXB2000
512,2024-09-13,EDI-DXB,Emirates,2024-09-13 14:00:00,259,219,False,False,32,EKEDIDXB1400
513,2024-09-13,GLA-DXB,Emirates,2024-09-13 20:00:00,427,379,False,False,30,EKGLADXB2000
514,2024-09-14,EDI-DXB,Emirates,2024-09-14 14:00:00,259,230,True,False,22,EKEDIDXB1400
515,2024-09-14,GLA-DXB,Emirates,2024-09-14 20:00:00,427,382,True,False,22,EKGLADXB2000
516,2024-09-15,EDI-DXB,Emirates,2024-09-15 14:00:00,259,231,True,False,20,EKEDIDXB1400
517,2024-09-15,GLA-DXB,Emirates,2024-09-15 20:00:00,427,379,True,False,7,EKGLADXB2000
518,2024-09-16,EDI-DXB,Emirates,2024-09-16 14:00:00,259,230,False,False,5,EKEDIDXB1400
519,2024-09-16,GLA-DXB,Emirates,2024-09-16 20:00:00,427,392,False,False,14,EKGLADXB2000
520,2024-09-17,EDI-DXB,Emirates,2024-09-17 14:00:00,259,212,False,False,6,EKEDIDXB1400
521,2024-09-17,GLA-DXB,Emirates,2024-09-17 20:00:00,427,387,False,False,15,EKGLADXB2000
522,2024-09-18,EDI-DXB,Emirates,2024-09-18 14:00:00,259,218,False,False,20,EKEDIDXB1400
523,2024-09-18,GLA-DXB,Emirates,2024-09-18 20:00:00,427,350,False,False,28,EKGLADXB2000
524,2024-09-19,EDI-DXB,Emirates,2024-09-19 14:00:00,259,235,False,False,6,EKEDIDXB1400
525,2024-09-19,GLA-DXB,Emirates,2024-09-19 20:00:00,427,364,False,False,11,EKGLADXB2000
526,2024-09-20,EDI-DXB,Emirates,2024-09-20 14:00:00,259,238,False,False,9,EKEDIDXB1400
527,2024-09-20,GLA-DXB,Emirates,2024-09-20 20:00:00,427,359,False,False,23,EKGLADXB2000
528,2024-09-21,EDI-DXB,Emirates,2024-09-21 14:00:00,259,246,True,False,7,EKEDIDXB1400
529,2024-09-21,GLA-DXB,Emirates,2024-09-21 20:00:00,427,378,True,False,11,EKGLADXB2000
530,2024-09-22,EDI-DXB,Emirates,2024-09-22 14:00:00,259,223,True,False,12,EKEDIDXB1400
531,2024-09-22,GLA-DXB,Emirates,2024-09-22 20:00:00,427,366,True,False,24,EKGLADXB2000
532,2024-09-23,EDI-DXB,Emirates,2024-09-23 14:00:00,259,211,False,False,8,EKEDIDXB1400
533,2024-09-23,GLA-DXB,Emirates,2024-09-23 20:00:00,427,374,False,False,7,EKGLADXB2000
534,2024-09-24,EDI-DXB,Emirates,2024-09-24 14:00:00,259,228,False,False,15,EKEDIDXB1400
535,2024-09-24,GLA-DXB,Emirates,2024-09-24 20:00:00,427,386,False,False,27,EKGLADXB2000
536,2024-09-25,EDI-DXB,Emirates,2024-09-25 14:00:00,259,232,False,False,28,EKEDIDXB1400
537,2024-09-25,GLA-DXB,Emirates,2024-09-25 20:00:00,427,365,False,False,7,EKGLADXB2000
538,2024-09-26,EDI-DXB,Emirates,2024-09-26 14:00:00,259,226,False,False,9,EKEDIDXB1400
539,2024-09-26,GLA-DXB,Emirates,2024-09-26 20:00:00,427,353,False,False,29,EKGLADXB2000
540,2024-09-27,EDI-DXB,Emirates,2024-09-27 14:00:00,259,223,False,False,21,EKEDIDXB1400
541,2024-09-27,GLA-DXB,Emirates,2024-09-27 20:00:00,427,366,False,False,21,EKGLADXB2000
542,2024-09-28,EDI-DXB,Emirates,2024-09-28 14:00:00,259,241,True,False,8,EKEDIDXB1400
543,2024-09-28,GLA-DXB,Emirates,2024-09-28 20:00:00,427,404,True,False,18,EKGLADXB2000
544,2024-09-29,EDI-DXB,Emirates,2024-09-29 14:00:00,259,234,True,False,9,EKEDIDXB1400
545,2024-09-29,GLA-DXB,Emirates,2024-09-29 20:00:00,427,383,True,False,24,EKGLADXB2000
546,2024-09-30,EDI-DXB,Emirates,2024-09-30 14:00:00,259,220,False,False,10,EKEDIDXB1400
547,2024-09-30,GLA-DXB,Emirates,2024-09-30 20:00:00,427,375,False,False,9,EKGLADXB2000
548,2024-10-01,EDI-DXB,Emirates,2024-10-01 14:00:00,259,236,False,False,20,EKEDIDXB1400
549,2024-10-01,GLA-DXB,Emirates,2024-10-01 20:00:00,427,381,False,False,35,EKGLADXB2000
550,2024-10-02,EDI-DXB,Emirates,2024-10-02 14:00:00,259,229,False,False,21,EKEDIDXB1400
551,2024-10-02,GLA-DXB,Emirates,2024-10-02 20:00:00,427,370,False,False,32,EKGLADXB2000
552,2024-10-03,EDI-DXB,Emirates,2024-10-03 14:00:00,259,223,False,False,3,EKEDIDXB1400
553,2024-10-03,GLA-DXB,Emirates,2024-10-03 20:00:00,427,383,False,False,12,EKGLADXB2000
554,2024-10-04,EDI-DXB,Emirates,2024-10-04 14:00:00,259,220,False,False,18,EKEDIDXB1400
555,2024-10-04,GLA-DXB,Emirates,2024-10-04 20:00:00,427,377,False,False,22,EKGLADXB2000
556,2024-10-05,EDI-DXB,Emirates,2024-10-05 14:00:00,259,245,True,False,7,EKEDIDXB1400
557,2024-10-05,GLA-DXB,Emirates,2024-10-05 20:00:00,427,377,True,False,14,EKGLADXB2000
558,2024-10-06,EDI-DXB,Emirates,2024-10-06 14:00:00,259,234,True,False,15,EKEDIDXB1400
559,2024-10-06,GLA-DXB,Emirates,2024-10-06 20:00:00,427,361,True,False,26,EKGLADXB2000
560,2024-10-07,EDI-DXB,Emirates,2024-10-07 14:00:00,259,218,False,False,27,EKEDIDXB1400
561,2024-10-07,GLA-DXB,Emirates,2024-10-07 20:00:00,427,371,False,False,29,EKGLADXB2000
562,2024-10-08,EDI-DXB,Emirates,2024-10-08 14:00:00,259,236,False,False,17,EKEDIDXB1400
563,2024-10-08,GLA-DXB,Emirates,2024-10-08 20:00:00,427,382,False,False,10,EKGLADXB2000
564,2024-10-09,EDI-DXB,Emirates,2024-10-09 14:00:00,259,238,False,False,12,EKEDIDXB1400
565,2024-10-09,GLA-DXB,Emirates,2024-10-09 20:00:00,427,403,False,False,12,EKGLADXB2000
566,2024-10-10,EDI-DXB,Emirates,2024-10-10 14:00:00,259,220,False,False,7,EKEDIDXB1400
567,2024-10-10,GLA-DXB,Emirates,2024-10-10 20:00:00,427,389,False,False,22,EKGLADXB2000
568,2024-10-11,EDI-DXB,Emirates,2024-10-11 14:00:00,259,227,False,True,25,EKEDIDXB1400
569,2024-10-11,GLA-DXB,Emirates,2024-10-11 20:00:00,427,373,False,True,47,EKGLADXB2000
570,2024-10-12,EDI-DXB,Emirates,2024-10-12 14:00:00,259,234,True,True,25,EKEDIDXB1400
571,2024-10-12,GLA-DXB,Emirates,2024-10-12 20:00:00,427,383,True,True,48,EKGLADXB2000
572,2024-10-13,EDI-DXB,Emirates,2024-10-13 14:00:00,259,211,True,True,42,EKEDIDXB1400
573,2024-10-13,GLA-DXB,Emirates,2024-10-13 20:00:00,427,398,True,True,60,EKGLADXB2000
574,2024-10-14,EDI-DXB,Emirates,2024-10-14 14:00:00,259,222,False,True,37,EKEDIDXB1400
575,2024-10-14,GLA-DXB,Emirates,2024-10-14 20:00:00,427,374,False,True,21,EKGLADXB2000
576,2024-10-15,EDI-DXB,Emirates,2024-10-15 14:00:00,259,227,False,True,31,EKEDIDXB1400
577,2024-10-15,GLA-DXB,Emirates,2024-10-15 20:00:00,427,384,False,True,38,EKGLADXB2000
578,2024-10-16,EDI-DXB,Emirates,2024-10-16 14:00:00,259,221,False,True,14,EKEDIDXB1400
579,2024-10-16,GLA-DXB,Emirates,2024-10-16 20:00:00,427,363,False,True,40,EKGLADXB2000
580,2024-10-17,EDI-DXB,Emirates,2024-10-17 14:00:00,259,217,False,True,22,EKEDIDXB1400
581,2024-10-17,GLA-DXB,Emirates,2024-10-17 20:00:00,427,366,False,True,41,EKGLADXB2000
582,2024-10-18,EDI-DXB,Emirates,2024-10-18 14:00:00,259,233,False,True,32,EKEDIDXB1400
583,2024-10-18,GLA-DXB,Emirates,2024-10-18 20:00:00,427,381,False,True,44,EKGLADXB2000
584,2024-10-19,EDI-DXB,Emirates,2024-10-19 14:00:00,259,242,True,True,19,EKEDIDXB1400
585,2024-10-19,GLA-DXB,Emirates,2024-10-19 20:00:00,427,393,True,True,38,EKGLADXB2000
586,2024-10-20,EDI-DXB,Emirates,2024-10-20 14:00:00,259,229,True,True,26,EKEDIDXB1400
587,2024-10-20,GLA-DXB,Emirates,2024-10-20 20:00:00,427,388,True,True,50,EKGLADXB2000
588,2024-10-21,EDI-DXB,Emirates,2024-10-21 14:00:00,259,234,False,True,35,EKEDIDXB1400
589,2024-10-21,GLA-DXB,Emirates,2024-10-21 20:00:00,427,397,False,True,33,EKGLADXB2000
590,2024-10-22,EDI-DXB,Emirates,2024-10-22 14:00:00,259,224,False,True,39,EKEDIDXB1400
591,2024-10-22,GLA-DXB,Emirates,2024-10-22 20:00:00,427,369,False,True,38,EKGLADXB2000
592,2024-10-23,EDI-DXB,Emirates,2024-10-23 14:00:00,259,228,False,True,30,EKEDIDXB1400
593,2024-10-23,GLA-DXB,Emirates,2024-10-23 20:00:00,427,397,False,True,49,EKGLADXB2000
594,2024-10-24,EDI-DXB,Emirates,2024-10-24 14:00:00,259,232,False,True,17,EKEDIDXB1400
595,2024-10-24,GLA-DXB,Emirates,2024-10-24 20:00:00,427,372,False,True,43,EKGLADXB2000
596,2024-10-25,EDI-DXB,Emirates,2024-10-25 14:00:00,259,234,False,True,17,EKEDIDXB1400
597,2024-10-25,GLA-DXB,Emirates,2024-10-25 20:00:00,427,368,False,True,44,EKGLADXB2000
598,2024-10-26,EDI-DXB,Emirates,2024-10-26 14:00:00,259,229,True,True,20,EKEDIDXB1400
599,2024-10-26,GLA-DXB,Emirates,2024-10-26 20:00:00,427,385,True,True,33,EKGLADXB2000
600,2024-10-27,EDI-DXB,Emirates,2024-10-27 14:00:00,259,236,True,True,18,EKEDIDXB1400
601,2024-10-27,GLA-DXB,Emirates,2024-10-27 20:00:00,427,380,True,True,30,EKGLADXB2000
602,2024-10-28,EDI-DXB,Emirates,2024-10-28 14:00:00,259,228,False,False,28,EKEDIDXB1400
603,2024-10-28,GLA-DXB,Emirates,2024-10-28 20:00:00,427,376,False,False,17,EKGLADXB2000
604,2024-10-29,EDI-DXB,Emirates,2024-10-29 14:00:00,259,220,False,False,9,EKEDIDXB1400
605,2024-10-29,GLA-DXB,Emirates,2024-10-29 20:00:00,427,395,False,False,33,EKGLADXB2000
606,2024-10-30,EDI-DXB,Emirates,2024-10-30 14:00:00,259,231,False,False,8,EKEDIDXB1400
607,2024-10-30,GLA-DXB,Emirates,2024-10-30 20:00:00,427,357,False,False,12,EKGLADXB2000
608,2024-10-31,EDI-DXB,Emirates,2024-10-31 14:00:00,259,236,False,False,11,EKEDIDXB1400
609,2024-10-31,GLA-DXB,Emirates,2024-10-31 20:00:00,427,372,False,False,11,EKGLADXB2000
610,2024-11-01,EDI-DXB,Emirates,2024-11-01 14:00:00,259,213,False,False,3,EKEDIDXB1400
611,2024-11-01,GLA-DXB,Emirates,2024-11-01 20:00:00,427,379,False,False,6,EKGLADXB2000
612,2024-11-02,EDI-DXB,Emirates,2024-11-02 14:00:00,259,226,True,False,30,EKEDIDXB1400
613,2024-11-02,GLA-DXB,Emirates,2024-11-02 20:00:00,427,382,True,False,23,EKGLADXB2000
614,2024-11-03,EDI-DXB,Emirates,2024-11-03 14:00:00,259,239,True,False,25,EKEDIDXB1400
615,2024-11-03,GLA-DXB,Emirates,2024-11-03 20:00:00,427,379,True,False,40,EKGLADXB2000
616,2024-11-04,EDI-DXB,Emirates,2024-11-04 14:00:00,259,225,False,False,16,EKEDIDXB1400
617,2024-11-04,GLA-DXB,Emirates,2024-11-04 20:00:00,427,363,False,False,13,EKGLADXB2000
618,2024-11-05,EDI-DXB,Emirates,2024-11-05 14:00:00,259,210,False,False,6,EKEDIDXB1400
619,2024-11-05,GLA-DXB,Emirates,2024-11-05 20:00:00,427,379,False,False,11,EKGLADXB2000
620,2024-11-06,EDI-DXB,Emirates,2024-11-06 14:00:00,259,229,False,False,19,EKEDIDXB1400
621,2024-11-06,GLA-DXB,Emirates,2024-11-06 20:00:00,427,382,False,False,13,EKGLADXB2000
622,2024-11-07,EDI-DXB,Emirates,2024-11-07 14:00:00,259,219,False,False,21,EKEDIDXB1400
623,2024-11-07,GLA-DXB,Emirates,2024-11-07 20:00:00,427,368,False,False,33,EKGLADXB2000
624,2024-11-08,EDI-DXB,Emirates,2024-11-08 14:00:00,259,229,False,False,21,EKEDIDXB1400
625,2024-11-08,GLA-DXB,Emirates,2024-11-08 20:00:00,427,353,False,False,23,EKGLADXB2000
626,2024-11-09,EDI-DXB,Emirates,2024-11-09 14:00:00,259,243,True,False,28,EKEDIDXB1400
627,2024-11-09,GLA-DXB,Emirates,2024-11-09 20:00:00,427,383,True,False,45,EKGLADXB2000
628,2024-11-10,EDI-DXB,Emirates,2024-11-10 14:00:00,259,251,True,False,7,EKEDIDXB1400
629,2024-11-10,GLA-DXB,Emirates,2024-11-10 20:00:00,427,377,True,False,17,EKGLADXB2000
630,2024-11-11,EDI-DXB,Emirates,2024-11-11 14:00:00,259,233,False,False,22,EKEDIDXB1400
631,2024-11-11,GLA-DXB,Emirates,2024-11-11 20:00:00,427,382,False,False,19,EKGLADXB2000
632,2024-11-12,EDI-DXB,Emirates,2024-11-12 14:00:00,259,237,False,False,4,EKEDIDXB1400
633,2024-11-12,GLA-DXB,Emirates,2024-11-12 20:00:00,427,376,False,False,16,EKGLADXB2000
634,2024-11-13,EDI-DXB,Emirates,2024-11-13 14:00:00,259,224,False,False,8,EKEDIDXB1400
635,2024-11-13,GLA-DXB,Emirates,2024-11-13 20:00:00,427,383,False,False,20,EKGLADXB2000
636,2024-11-14,EDI-DXB,Emirates,2024-11-14 14:00:00,259,223,False,False,26,EKEDIDXB1400
637,2024-11-14,GLA-DXB,Emirates,2024-11-14 20:00:00,427,367,False,False,29,EKGLADXB2000
638,2024-11-15,EDI-DXB,Emirates,2024-11-15 14:00:00,259,218,False,False,21,EKEDIDXB1400
639,2024-11-15,GLA-DXB,Emirates,2024-11-15 20:00:00,427,387,False,False,19,EKGLADXB2000
640,2024-11-16,EDI-DXB,Emirates,2024-11-16 14:00:00,259,222,True,False,2,EKEDIDXB1400
641,2024-11-16,GLA-DXB,Emirates,2024-11-16 20:00:00,427,372,True,False,13,EKGLADXB2000
642,2024-11-17,EDI-DXB,Emirates,2024-11-17 14:00:00,259,230,True,False,7,EKEDIDXB1400
643,2024-11-17,GLA-DXB,Emirates,2024-11-17 20:00:00,427,389,True,False,24,EKGLADXB2000
644,2024-11-18,EDI-DXB,Emirates,2024-11-18 14:00:00,259,229,False,False,5,EKEDIDXB1400
645,2024-11-18,GLA-DXB,Emirates,2024-11-18 20:00:00,427,398,False,False,26,EKGLADXB2000
646,2024-11-19,EDI-DXB,Emirates,2024-11-19 14:00:00,259,217,False,False,9,EKEDIDXB1400
647,2024-11-19,GLA-DXB,Emirates,2024-11-19 20:00:00,427,386,False,False,27,EKGLADXB2000
648,2024-11-20,EDI-DXB,Emirates,2024-11-20 14:00:00,259,227,False,False,20,EKEDIDXB1400
649,2024-11-20,GLA-DXB,Emirates,2024-11-20 20:00:00,427,378,False,False,15,EKGLADXB2000
650,2024-11-21,EDI-DXB,Emirates,2024-11-21 14:00:00,259,233,False,False,17,EKEDIDXB1400
651,2024-11-21,GLA-DXB,Emirates,2024-11-21 20:00:00,427,387,False,False,18,EKGLADXB2000
652,2024-11-22,EDI-DXB,Emirates,2024-11-22 14:00:00,259,223,False,False,16,EKEDIDXB1400
653,2024-11-22,GLA-DXB,Emirates,2024-11-22 20:00:00,427,396,False,False,29,EKGLADXB2000
654,2024-11-23,EDI-DXB,Emirates,2024-11-23 14:00:00,259,221,True,False,5,EKEDIDXB1400
655,2024-11-23,GLA-DXB,Emirates,2024-11-23 20:00:00,427,374,True,False,14,EKGLADXB2000
656,2024-11-24,EDI-DXB,Emirates,2024-11-24 14:00:00,259,226,True,False,8,EKEDIDXB1400
657,2024-11-24,GLA-DXB,Emirates,2024-11-24 20:00:00,427,401,True,False,13,EKGLADXB2000
658,2024-11-25,EDI-DXB,Emirates,2024-11-25 14:00:00,259,232,False,False,26,EKEDIDXB1400
659,2024-11-25,GLA-DXB,Emirates,2024-11-25 20:00:00,427,356,False,False,29,EKGLADXB2000
660,2024-11-26,EDI-DXB,Emirates,2024-11-26 14:00:00,259,217,False,False,20,EKEDIDXB1400
661,2024-11-26,GLA-DXB,Emirates,2024-11-26 20:00:00,427,381,False,False,27,EKGLADXB2000
662,2024-11-27,EDI-DXB,Emirates,2024-11-27 14:00:00,259,227,False,False,6,EKEDIDXB1400
663,2024-11-27,GLA-DXB,Emirates,2024-11-27 20:00:00,427,375,False,False,19,EKGLADXB2000
664,2024-11-28,EDI-DXB,Emirates,2024-11-28 14:00:00,259,222,False,False,30,EKEDIDXB1400
665,2024-11-28,GLA-DXB,Emirates,2024-11-28 20:00:00,427,392,False,False,28,EKGLADXB2000
666,2024-11-29,EDI-DXB,Emirates,2024-11-29 14:00:00,259,229,False,False,7,EKEDIDXB1400
667,2024-11-29,GLA-DXB,Emirates,2024-11-29 20:00:00,427,391,False,False,23,EKGLADXB2000
668,2024-11-30,EDI-DXB,Emirates,2024-11-30 14:00:00,259,221,True,False,25,EKEDIDXB1400
669,2024-11-30,GLA-DXB,Emirates,2024-11-30 20:00:00,427,366,True,False,24,EKGLADXB2000
670,2024-12-01,EDI-DXB,Emirates,2024-12-01 14:00:00,259,230,True,False,23,EKEDIDXB1400
671,2024-12-01,GLA-DXB,Emirates,2024-12-01 20:00:00,427,398,True,False,14,EKGLADXB2000
672,2024-12-02,EDI-DXB,Emirates,2024-12-02 14:00:00,259,220,False,False,16,EKEDIDXB1400
673,2024-12-02,GLA-DXB,Emirates,2024-12-02 20:00:00,427,362,False,False,31,EKGLADXB2000
674,2024-12-03,EDI-DXB,Emirates,2024-12-03 14:00:00,259,232,False,False,24,EKEDIDXB1400
675,2024-12-03,GLA-DXB,Emirates,2024-12-03 20:00:00,427,341,False,False,28,EKGLADXB2000
676,2024-12-04,EDI-DXB,Emirates,2024-12-04 14:00:00,259,229,False,False,19,EKEDIDXB1400
677,2024-12-04,GLA-DXB,Emirates,2024-12-04 20:00:00,427,385,False,False,24,EKGLADXB2000
678,2024-12-05,EDI-DXB,Emirates,2024-12-05 14:00:00,259,238,False,False,4,EKEDIDXB1400
679,2024-12-05,GLA-DXB,Emirates,2024-12-05 20:00:00,427,374,False,False,32,EKGLADXB2000
680,2024-12-06,EDI-DXB,Emirates,2024-12-06 14:00:00,259,218,False,False,3,EKEDIDXB1400
681,2024-12-06,GLA-DXB,Emirates,2024-12-06 20:00:00,427,376,False,False,15,EKGLADXB2000
682,2024-12-07,EDI-DXB,Emirates,2024-12-07 14:00:00,259,227,True,False,11,EKEDIDXB1400
683,2024-12-07,GLA-DXB,Emirates,2024-12-07 20:00:00,427,385,True,False,27,EKGLADXB2000
684,2024-12-08,EDI-DXB,Emirates,2024-12-08 14:00:00,259,236,True,False,34,EKEDIDXB1400
685,2024-12-08,GLA-DXB,Emirates,2024-12-08 20:00:00,427,371,True,False,22,EKGLADXB2000
686,2024-12-09,EDI-DXB,Emirates,2024-12-09 14:00:00,259,220,False,False,13,EKEDIDXB1400
687,2024-12-09,GLA-DXB,Emirates,2024-12-09 20:00:00,427,372,False,False,13,EKGLADXB2000
688,2024-12-10,EDI-DXB,Emirates,2024-12-10 14:00:00,259,230,False,False,23,EKEDIDXB1400
689,2024-12-10,GLA-DXB,Emirates,2024-12-10 20:00:00,427,374,False,False,13,EKGLADXB2000
690,2024-12-11,EDI-DXB,Emirates,2024-12-11 14:00:00,259,219,False,False,18,EKEDIDXB1400
691,2024-12-11,GLA-DXB,Emirates,2024-12-11 20:00:00,427,389,False,False,20,EKGLADXB2000
692,2024-12-12,EDI-DXB,Emirates,2024-12-12 14:00:00,259,224,False,False,29,EKEDIDXB1400
693,2024-12-12,GLA-DXB,Emirates,2024-12-12 20:00:00,427,375,False,False,21,EKGLADXB2000
694,2024-12-13,EDI-DXB,Emirates,2024-12-13 14:00:00,259,222,False,False,17,EKEDIDXB1400
695,2024-12-13,GLA-DXB,Emirates,2024-12-13 20:00:00,427,368,False,False,16,EKGLADXB2000
696,2024-12-14,EDI-DXB,Emirates,2024-12-14 14:00:00,259,224,True,False,18,EKEDIDXB1400
697,2024-12-14,GLA-DXB,Emirates,2024-12-14 20:00:00,427,395,True,False,14,EKGLADXB2000
698,2024-12-15,EDI-DXB,Emirates,2024-12-15 14:00:00,259,233,True,False,23,EKEDIDXB1400
699,2024-12-15,GLA-DXB,Emirates,2024-12-15 20:00:00,427,388,True,False,13,EKGLADXB2000
700,2024-12-16,EDI-DXB,Emirates,2024-12-16 14:00:00,259,216,False,False,19,EKEDIDXB1400
701,2024-12-16,GLA-DXB,Emirates,2024-12-16 20:00:00,427,384,False,False,11,EKGLADXB2000
702,2024-12-17,EDI-DXB,Emirates,2024-12-17 14:00:00,259,226,False,False,15,EKEDIDXB1400
703,2024-12-17,GLA-DXB,Emirates,2024-12-17 20:00:00,427,395,False,False,21,EKGLADXB2000
704,2024-12-18,EDI-DXB,Emirates,2024-12-18 14:00:00,259,224,False,False,8,EKEDIDXB1400
705,2024-12-18,GLA-DXB,Emirates,2024-12-18 20:00:00,427,388,False,False,22,EKGLADXB2000
706,2024-12-19,EDI-DXB,Emirates,2024-12-19 14:00:00,259,226,False,False,17,EKEDIDXB1400
707,2024-12-19,GLA-DXB,Emirates,2024-12-19 20:00:00,427,389,False,False,33,EKGLADXB2000
708,2024-12-20,EDI-DXB,Emirates,2024-12-20 14:00:00,259,234,False,True,24,EKEDIDXB1400
709,2024-12-20,GLA-DXB,Emirates,2024-12-20 20:00:00,427,377,False,True,48,EKGLADXB2000
710,2024-12-21,EDI-DXB,Emirates,2024-12-21 14:00:00,259,233,True,True,38,EKEDIDXB1400
711,2024-12-21,GLA-DXB,Emirates,2024-12-21 20:00:00,427,371,True,True,36,EKGLADXB2000
712,2024-12-22,EDI-DXB,Emirates,2024-12-22 14:00:00,259,215,True,True,33,EKEDIDXB1400
713,2024-12-22,GLA-DXB,Emirates,2024-12-22 20:00:00,427,368,True,True,35,EKGLADXB2000
714,2024-12-23,EDI-DXB,Emirates,2024-12-23 14:00:00,259,221,False,True,27,EKEDIDXB1400
715,2024-12-23,GLA-DXB,Emirates,2024-12-23 20:00:00,427,393,False,True,48,EKGLADXB2000
716,2024-12-24,EDI-DXB,Emirates,2024-12-24 14:00:00,259,224,False,True,36,EKEDIDXB1400
717,2024-12-24,GLA-DXB,Emirates,2024-12-24 20:00:00,427,362,False,True,30,EKGLADXB2000
718,2024-12-25,EDI-DXB,Emirates,2024-12-25 14:00:00,259,231,False,True,24,EKEDIDXB1400
719,2024-12-25,GLA-DXB,Emirates,2024-12-25 20:00:00,427,365,False,True,42,EKGLADXB2000
720,2024-12-26,EDI-DXB,Emirates,2024-12-26 14:00:00,259,230,False,True,36,EKEDIDXB1400
721,2024-12-26,GLA-DXB,Emirates,2024-12-26 20:00:00,427,359,False,True,31,EKGLADXB2000
722,2024-12-27,EDI-DXB,Emirates,2024-12-27 14:00:00,259,226,False,True,25,EKEDIDXB1400
723,2024-12-27,GLA-DXB,Emirates,2024-12-27 20:00:00,427,394,False,True,31,EKGLADXB2000
724,2024-12-28,EDI-DXB,Emirates,2024-12-28 14:00:00,259,252,True,True,29,EKEDIDXB1400
725,2024-12-28,GLA-DXB,Emirates,2024-12-28 20:00:00,427,392,True,True,43,EKGLADXB2000
726,2024-12-29,EDI-DXB,Emirates,2024-12-29 14:00:00,259,252,True,True,46,EKEDIDXB1400
727,2024-12-29,GLA-DXB,Emirates,2024-12-29 20:00:00,427,389,True,True,42,EKGLADXB2000
728,2024-12-30,EDI-DXB,Emirates,2024-12-30 14:00:00,259,218,False,True,35,EKEDIDXB1400
729,2024-12-30,GLA-DXB,Emirates,2024-12-30 20:00:00,427,373,False,True,35,EKGLADXB2000
730,2024-12-31,EDI-DXB,Emirates,2024-12-31 14:00:00,259,224,False,True,20,EKEDIDXB1400
731,2024-12-31,GLA-DXB,Emirates,2024-12-31 20:00:00,427,368,False,True,53,EKGLADXB2000
732,2025-01-01,EDI-DXB,Emirates,2025-01-01 14:00:00,259,221,False,True,36,EKEDIDXB1400
733,2025-01-01,GLA-DXB,Emirates,2025-01-01 20:00:00,427,375,False,True,29,EKGLADXB2000
734,2025-01-02,EDI-DXB,Emirates,2025-01-02 14:00:00,259,233,False,True,31,EKEDIDXB1400
735,2025-01-02,GLA-DXB,Emirates,2025-01-02 20:00:00,427,373,False,True,35,EKGLADXB2000
736,2025-01-03,EDI-DXB,Emirates,2025-01-03 14:00:00,259,229,False,True,18,EKEDIDXB1400
737,2025-01-03,GLA-DXB,Emirates,2025-01-03 20:00:00,427,374,False,True,40,EKGLADXB2000
738,2025-01-04,EDI-DXB,Emirates,2025-01-04 14:00:00,259,237,True,True,24,EKEDIDXB1400
739,2025-01-04,GLA-DXB,Emirates,2025-01-04 20:00:00,427,382,True,True,29,EKGLADXB2000
740,2025-01-05,EDI-DXB,Emirates,2025-01-05 14:00:00,259,228,True,True,16,EKEDIDXB1400
741,2025-01-05,GLA-DXB,Emirates,2025-01-05 20:00:00,427,372,True,True,26,EKGLADXB2000
742,2025-01-06,EDI-DXB,Emirates,2025-01-06 14:00:00,259,225,False,False,17,EKEDIDXB1400
743,2025-01-06,GLA-DXB,Emirates,2025-01-06 20:00:00,427,364,False,False,37,EKGLADXB2000
744,2025-01-07,EDI-DXB,Emirates,2025-01-07 14:00:00,259,231,False,False,24,EKEDIDXB1400
745,2025-01-07,GLA-DXB,Emirates,2025-01-07 20:00:00,427,371,False,False,28,EKGLADXB2000
746,2025-01-08,EDI-DXB,Emirates,2025-01-08 14:00:00,259,224,False,False,8,EKEDIDXB1400
747,2025-01-08,GLA-DXB,Emirates,2025-01-08 20:00:00,427,390,False,False,20,EKGLADXB2000
748,2025-01-09,EDI-DXB,Emirates,2025-01-09 14:00:00,259,222,False,False,12,EKEDIDXB1400
